"GeoName","GeoID","state","zone","n","cellpred_n","pred_prop","pred_per","national_per","pred_per_diff"
"Himachal Pradesh, Una","02029","Himachal Pradesh","Northern",355862,257876.926984083,0.724654295721608,72.4654295721608,57.0357133022312,15.4297162699296
"Himachal Pradesh, Bilaspur","02030","Himachal Pradesh","Northern",267885,185354.076353694,0.691916592394848,69.1916592394848,57.0357133022312,12.1559459372536
"Himachal Pradesh, Solan","02031","Himachal Pradesh","Northern",396696,293553.013841674,0.739994892415539,73.9994892415539,57.0357133022312,16.9637759393227
"Himachal Pradesh, Sirmaur","02032","Himachal Pradesh","Northern",340858,260945.535973898,0.765554970028277,76.5554970028277,57.0357133022312,19.5197837005965
"Himachal Pradesh, Shimla","02033","Himachal Pradesh","Northern",577096,333333.271756406,0.577604543709202,57.7604543709202,57.0357133022312,0.724741068688992
"Himachal Pradesh, Kinnaur","02034","Himachal Pradesh","Northern",61687,41280.2228124199,0.6691883672803,66.91883672803,57.0357133022312,9.88312342579879
"Punjab, Gurdaspur","03035","Punjab","Northern",3124146,2331868.31875638,0.746401838696522,74.6401838696522,57.0357133022312,17.604470567421
"Punjab, Pathankot","03035","Punjab","Northern",3124146,2331868.31875638,0.746401838696522,74.6401838696522,57.0357133022312,17.604470567421
"Punjab, Kapurthala","03036","Punjab","Northern",560280,489028.311024668,0.872828426902028,87.2828426902028,57.0357133022312,30.2471293879716
"Punjab, Jalandhar","03037","Punjab","Northern",1538907,1335636.63699897,0.867912509982066,86.7912509982066,57.0357133022312,29.7555376959754
"Punjab, Hoshiarpur","03038","Punjab","Northern",1096931,942620.784852385,0.85932550438668,85.932550438668,57.0357133022312,28.8968371364368
"Punjab, Shahid Bhagat Singh Nagar","03039","Punjab","Northern",426458,357340.081008961,0.837925612859792,83.7925612859792,57.0357133022312,26.756847983748
"Punjab, Fatehgarh Sahib","03040","Punjab","Northern",419039,222458.655950328,0.53087816635284,53.087816635284,57.0357133022312,-3.94789666694722
"Punjab, Ludhiana","03041","Punjab","Northern",2414801,2028627.632672,0.840080666138536,84.0080666138536,57.0357133022312,26.9723533116224
"Punjab, Moga","03042","Punjab","Northern",677873,423637.297822768,0.624950835662089,62.4950835662089,57.0357133022312,5.45937026397775
"Punjab, Firozpur","03043","Punjab","Northern",2661554,1542888.24819984,0.579694512378799,57.9694512378799,57.0357133022312,0.933737935648679
"Punjab, Fazilka","03043","Punjab","Northern",2661554,1542888.24819984,0.579694512378799,57.9694512378799,57.0357133022312,0.933737935648679
"Punjab, Sri Muktsar Sahib","03044","Punjab","Northern",609045,330700.143139764,0.542981459727547,54.2981459727547,57.0357133022312,-2.73756732947652
"Punjab, Faridkot","03045","Punjab","Northern",419696,242691.211230824,0.578254763521273,57.8254763521273,57.0357133022312,0.789763049896109
"Punjab, Bathinda","03046","Punjab","Northern",963070,650250.581104768,0.675185169411121,67.5185169411121,57.0357133022312,10.4828036388809
"Punjab, Mansa","03047","Punjab","Northern",518683,413447.351125655,0.797109893953831,79.7109893953831,57.0357133022312,22.6752760931519
"Punjab, Patiala","03048","Punjab","Northern",1302479,907256.362360812,0.696561220841804,69.6561220841804,57.0357133022312,12.6204087819492
"Punjab, Amritsar","03049","Punjab","Northern",1686561,1390440.80272559,0.824423666102552,82.4423666102552,57.0357133022312,25.406653308024
"Punjab, Tarn Taran","03050","Punjab","Northern",722521,521754.894752319,0.722131114185358,72.2131114185358,57.0357133022312,15.1773981163046
"Punjab, Rupnagar","03051","Punjab","Northern",471248,257374.967474178,0.546156095037385,54.6156095037385,57.0357133022312,-2.4201037984927
"Punjab, Sas Nagar (Sahibzada Ajit Singh Nagar)","03052","Punjab","Northern",684461,421409.718781997,0.615681125414007,61.5681125414007,57.0357133022312,4.53239923916951
"Punjab, Sangrur","03053","Punjab","Northern",1129631,926712.149415152,0.820367137069673,82.0367137069673,57.0357133022312,25.0010004047361
"Punjab, Barnala","03054","Punjab","Northern",408480,260022.085511204,0.636560138834715,63.6560138834715,57.0357133022312,6.62030058124032
"Chandigarh, Chandigarh","04055","Chandigarh","Northern",730731,462344.3988443,0.632714909924856,63.2714909924856,57.0357133022312,6.23577769025437
"Uttarakhand, Uttarkashi","05056","Uttarakhand","Central",197880,156733.367695478,0.792062703130573,79.2062703130573,57.0357133022312,22.1705570108261
"Uttarakhand, Chamoli","05057","Uttarakhand","Central",245109,200068.113527449,0.816241400876544,81.6241400876544,57.0357133022312,24.5884267854232
"Uttarakhand, Rudraprayag","05058","Uttarakhand","Central",149662,129012.756999959,0.862027481925669,86.2027481925669,57.0357133022312,29.1670348903357
"Uttarakhand, Tehri Garhwal","05059","Uttarakhand","Central",374266,304960.973766531,0.814824145838871,81.4824145838871,57.0357133022312,24.4467012816559
"Uttarakhand, Dehradun","05060","Uttarakhand","Central",1124615,696781.41440312,0.619573288995007,61.9573288995007,57.0357133022312,4.92161559726954
"Uttarakhand, Pauri Garhwal","05061","Uttarakhand","Central",439626,350520.711780276,0.797315699663523,79.7315699663523,57.0357133022312,22.6958566641211
"Uttarakhand, Pithoragarh","05062","Uttarakhand","Central",306838,173117.695629503,0.564199009345332,56.4199009345332,57.0357133022312,-0.615812367697956
"Uttarakhand, Bageshwar","05063","Uttarakhand","Central",162184,95797.1667013966,0.590669651145592,59.0669651145592,57.0357133022312,2.03125181232796
"Uttarakhand, Almora","05064","Uttarakhand","Central",390458,215261.072727752,0.551304039686093,55.1304039686093,57.0357133022312,-1.90530933362191
"Uttarakhand, Champawat","05065","Uttarakhand","Central",155577,106363.097654966,0.683668522049953,68.3668522049953,57.0357133022312,11.3311389027641
"Uttarakhand, Nainital","05066","Uttarakhand","Central",608046,342559.37372008,0.563377398617999,56.3377398617999,57.0357133022312,-0.697973440431298
"Uttarakhand, Udham Singh Nagar","05067","Uttarakhand","Central",987656,679917.674934839,0.688415475565216,68.8415475565216,57.0357133022312,11.8058342542904
"Uttarakhand, Haridwar","05068","Uttarakhand","Central",1121487,711165.884265137,0.63412762186734,63.412762186734,57.0357133022312,6.37704888450277
"Haryana, Panchkula","06069","Haryana","Northern",379722,275793.501775177,0.726303721604693,72.6303721604693,57.0357133022312,15.5946588582381
"Haryana, Ambala","06070","Haryana","Northern",777366,657977.097149775,0.846418671706475,84.6418671706475,57.0357133022312,27.6061538684163
"Haryana, Yamunanagar","06071","Haryana","Northern",806035,527767.43584913,0.654769874570124,65.4769874570124,57.0357133022312,8.4412741547812
"Haryana, Kurukshetra","06072","Haryana","Northern",642932,518643.31018524,0.806684548576272,80.6684548576272,57.0357133022312,23.632741555396
"Haryana, Kaithal","06073","Haryana","Northern",691720,575735.225807817,0.832324099068724,83.2324099068723,57.0357133022312,26.1966966046412
"Haryana, Karnal","06074","Haryana","Northern",971707,622886.774957642,0.641023245646725,64.1023245646725,57.0357133022312,7.06661126244126
"Haryana, Panipat","06075","Haryana","Northern",752679,580071.149273468,0.770675346692904,77.0675346692904,57.0357133022312,20.0318213670592
"Haryana, Sonipat","06076","Haryana","Northern",935093,760984.096541855,0.813805788880737,81.3805788880737,57.0357133022312,24.3448655858425
"Haryana, Jind","06077","Haryana","Northern",853913,697844.364238028,0.817231221726368,81.7231221726368,57.0357133022312,24.6874088704056
"Haryana, Fatehabad","06078","Haryana","Northern",600188,494034.523237603,0.823132957069457,82.3132957069457,57.0357133022312,25.2775824047145
"Haryana, Sirsa","06079","Haryana","Northern",843864,674877.699929837,0.799746997063315,79.9746997063315,57.0357133022312,22.9389864041003
"Haryana, Hisar","06080","Haryana","Northern",1128381,956523.513961113,0.847695515930447,84.7695515930447,57.0357133022312,27.7338382908135
"Haryana, Bhiwani","06081","Haryana","Northern",2088282,1195895.74518165,0.572669661081045,57.2669661081045,57.0357133022312,0.231252805873275
"Haryana, Charkhi Dadri","06081","Haryana","Northern",2088282,1195895.74518165,0.572669661081045,57.2669661081045,57.0357133022312,0.231252805873275
"Haryana, Rohtak","06082","Haryana","Northern",700832,431814.260776771,0.616145182835217,61.6145182835217,57.0357133022312,4.57880498129055
"Haryana, Jhajjar","06083","Haryana","Northern",630754,419304.393044995,0.664766918711566,66.4766918711566,57.0357133022312,9.44097856892545
"Haryana, Mahendragarh","06084","Haryana","Northern",600157,299821.884732936,0.499572419771719,49.9572419771719,57.0357133022312,-7.07847132505928
"Haryana, Rewari","06085","Haryana","Northern",590717,399721.764730654,0.676672187749217,67.6672187749217,57.0357133022312,10.6315054726905
"Haryana, Gurugram","06086","Haryana","Northern",1008051,770545.428286957,0.764391313819397,76.4391313819397,57.0357133022312,19.4034180797085
"Haryana, Mewat","06087","Haryana","Northern",506520,350770.407924024,0.692510479199289,69.2510479199289,57.0357133022312,12.2153346176977
"Haryana, Faridabad","06088","Haryana","Northern",1141203,724257.480543775,0.634643863137211,63.4643863137211,57.0357133022312,6.42867301148994
"Haryana, Palwal","06089","Haryana","Northern",583714,496191.625961384,0.85005949139713,85.005949139713,57.0357133022312,27.9702358374818
"Delhi, North West","07090","Delhi","Northern",2405570,1884220.60178286,0.783274068841422,78.3274068841422,57.0357133022312,21.291693581911
"Delhi, North","07091","Delhi","Northern",599367,444876.472496804,0.742243854761447,74.2243854761447,57.0357133022312,17.1886721739135
"Delhi, North East","07092","Delhi","Northern",2813734,1637685.80477042,0.582032915965197,58.2032915965197,57.0357133022312,1.1675782942885
"Delhi, Shahadra","07092","Delhi","Northern",2813734,1637685.80477042,0.582032915965197,58.2032915965197,57.0357133022312,1.1675782942885
"Delhi, East","07093","Delhi","Northern",1176219,695813.939818205,0.591568355738349,59.1568355738349,57.0357133022312,2.12112227160372
"Delhi, New Delhi","07094","Delhi","Northern",102439,67877.3427277309,0.662612312964114,66.2612312964114,57.0357133022312,9.22551799418022
"Delhi, Central","07095","Delhi","Northern",408857,301876.200802957,0.73834176937892,73.834176937892,57.0357133022312,16.7984636356608
"Delhi, West","07096","Delhi","Northern",1748513,1338313.60697001,0.765401004722301,76.5401004722301,57.0357133022312,19.5043871699989
"Delhi, South West","07097","Delhi","Northern",1566357,931822.775307665,0.594898082179008,59.4898082179008,57.0357133022312,2.45409491566961
"Delhi, South East","07098","Delhi","Northern",3631868,2239852.00357336,0.616721754087252,61.6721754087252,57.0357133022312,4.63646210649404
"Delhi, South","07098","Delhi","Northern",3631868,2239852.00357336,0.616721754087252,61.6721754087252,57.0357133022312,4.63646210649404
"Rajasthan, Ganganagar","08099","Rajasthan","Northern",1236791,818112.793626769,0.661480228774925,66.1480228774925,57.0357133022312,9.11230957526134
"Rajasthan, Hanumangarh","08100","Rajasthan","Northern",1090516,863364.582822613,0.791702811167019,79.1702811167019,57.0357133022312,22.1345678144707
"Rajasthan, Bikaner","08101","Rajasthan","Northern",1319890,810697.884429327,0.614216248648999,61.4216248648999,57.0357133022312,4.38591156266871
"Rajasthan, Churu","08102","Rajasthan","Northern",1169598,618403.495507947,0.528731662937134,52.8731662937134,57.0357133022312,-4.16254700851775
"Rajasthan, Jhunjhunun","08103","Rajasthan","Northern",1296294,646495.249382969,0.498725790123976,49.8725790123976,57.0357133022312,-7.16313428983359
"Rajasthan, Alwar","08104","Rajasthan","Northern",2132145,1558622.55770079,0.731011520183099,73.1011520183099,57.0357133022312,16.0654387160787
"Rajasthan, Bharatpur","08105","Rajasthan","Northern",1413999,1163500.44193307,0.822843893053018,82.2843893053018,57.0357133022312,25.2486760030706
"Rajasthan, Dhaulpur","08106","Rajasthan","Northern",640419,493998.193957629,0.771367173612321,77.1367173612321,57.0357133022312,20.1010040590009
"Rajasthan, Karauli","08107","Rajasthan","Northern",811675,508190.222405384,0.626100622053635,62.6100622053635,57.0357133022312,5.5743489031323
"Rajasthan, Sawai Madhopur","08108","Rajasthan","Northern",783829,552923.00193758,0.705412790210084,70.5412790210084,57.0357133022312,13.5055657187772
"Rajasthan, Dausa","08109","Rajasthan","Northern",914130,650557.767952957,0.71166876478505,71.166876478505,57.0357133022312,14.1311631762738
"Rajasthan, Jaipur","08110","Rajasthan","Northern",4057658,2435265.23700735,0.600165227578903,60.0165227578903,57.0357133022312,2.98080945565906
"Rajasthan, Sikar","08111","Rajasthan","Northern",1584965,999645.297301639,0.630704966546036,63.0704966546036,57.0357133022312,6.03478335237245
"Rajasthan, Nagaur","08112","Rajasthan","Northern",1925185,1244173.02138583,0.646261539221337,64.6261539221337,57.0357133022312,7.59044061990246
"Rajasthan, Jodhpur","08113","Rajasthan","Northern",2111661,1491095.86590258,0.706124641172321,70.6124641172321,57.0357133022312,13.5767508150009
"Rajasthan, Jaisalmer","08114","Rajasthan","Northern",357041,193605.29946423,0.542249488053838,54.2249488053838,57.0357133022312,-2.8107644968474
"Rajasthan, Barmer","08115","Rajasthan","Northern",1361203,767174.5815991,0.563600419334295,56.3600419334295,57.0357133022312,-0.675671368801723
"Rajasthan, Jalor","08116","Rajasthan","Northern",991805,591225.731762755,0.596110860262607,59.6110860262607,57.0357133022312,2.57537272402955
"Rajasthan, Sirohi","08117","Rajasthan","Northern",593665,417444.5554377,0.703165178067933,70.3165178067933,57.0357133022312,13.2808045045621
"Rajasthan, Pali","08118","Rajasthan","Northern",1195469,755259.285844303,0.63176818959279,63.176818959279,57.0357133022312,6.14110565704782
"Rajasthan, Ajmer","08119","Rajasthan","Northern",1581230,944302.743876061,0.597195059463874,59.7195059463874,57.0357133022312,2.68379264415618
"Rajasthan, Tonk","08120","Rajasthan","Northern",852950,681657.148084488,0.799175975244139,79.9175975244139,57.0357133022312,22.8818842221827
"Rajasthan, Bundi","08121","Rajasthan","Northern",671010,524375.158465402,0.781471451193576,78.1471451193576,57.0357133022312,21.1114318171264
"Rajasthan, Bhilwara","08122","Rajasthan","Northern",1454955,1187534.88477409,0.816200421850908,81.6200421850908,57.0357133022312,24.5843288828596
"Rajasthan, Raj Samand","08123","Rajasthan","Northern",696737,481398.672130006,0.690933124163071,69.0933124163071,57.0357133022312,12.0575991140759
"Rajasthan, Dungarpur","08124","Rajasthan","Northern",772526,541204.571374389,0.700564863026473,70.0564863026473,57.0357133022312,13.0207730004161
"Rajasthan, Banswara","08125","Rajasthan","Northern",978814,597570.279481071,0.610504426255724,61.0504426255724,57.0357133022312,4.01472932334124
"Rajasthan, Chittaurgarh","08126","Rajasthan","Northern",980813,601185.037667489,0.612945625381688,61.2945625381687,57.0357133022312,4.25884923593755
"Rajasthan, Kota","08127","Rajasthan","Northern",1246021,691211.22305937,0.554734810295629,55.4734810295629,57.0357133022312,-1.5622322726683
"Rajasthan, Baran","08128","Rajasthan","Northern",728300,389397.800972428,0.534666759539239,53.4666759539239,57.0357133022312,-3.56903734830731
"Rajasthan, Jhalawar","08129","Rajasthan","Northern",860216,484535.630058542,0.5632720503438,56.32720503438,57.0357133022312,-0.708508267851229
"Rajasthan, Udaipur","08130","Rajasthan","Northern",1812661,1144756.84039424,0.631533883276705,63.1533883276705,57.0357133022312,6.11767502543934
"Rajasthan, Pratapgarh","08131","Rajasthan","Northern",497267,250071.463324717,0.502891732861253,50.2891732861253,57.0357133022312,-6.7465400161059
"Uttar Pradesh, Saharanpur","09132","Uttar Pradesh","Central",1974964,1054013.57195461,0.533687485926129,53.3687485926129,57.0357133022312,-3.66696470961831
"Uttar Pradesh, Muzaffarnagar","09133","Uttar Pradesh","Central",4674002,2960959.86758455,0.63349563555697,63.349563555697,57.0357133022312,6.31385025346586
"Uttar Pradesh, Shamli","09133","Uttar Pradesh","Central",4674002,2960959.86758455,0.63349563555697,63.349563555697,57.0357133022312,6.31385025346586
"Uttar Pradesh, Bijnor","09134","Uttar Pradesh","Central",2033465,1502604.07143362,0.73893775965341,73.893775965341,57.0357133022312,16.8580626631099
"Uttar Pradesh, Sambhal","09135","Uttar Pradesh","Central",5021186,3530810.34573468,0.703182544071197,70.3182544071197,57.0357133022312,13.2825411048885
"Uttar Pradesh, Moradabad","09135","Uttar Pradesh","Central",5021186,3530810.34573468,0.703182544071197,70.3182544071197,57.0357133022312,13.2825411048885
"Uttar Pradesh, Rampur","09136","Uttar Pradesh","Central",1240219,1004079.12796223,0.809598246730805,80.9598246730805,57.0357133022312,23.9241113708493
"Uttar Pradesh, Amroha","09137","Uttar Pradesh","Central",997825,566650.804662437,0.567885956618081,56.7885956618081,57.0357133022312,-0.247117640423077
"Uttar Pradesh, Meerut","09138","Uttar Pradesh","Central",2018230,1235729.13972323,0.612283604803827,61.2283604803827,57.0357133022312,4.19264717815153
"Uttar Pradesh, Baghpat","09139","Uttar Pradesh","Central",757557,430982.593474457,0.568911109625358,56.8911109625358,57.0357133022312,-0.144602339695389
"Uttar Pradesh, Ghaziabad","09140","Uttar Pradesh","Central",5530948,3247572.6284675,0.587163833120018,58.7163833120018,57.0357133022312,1.68067000977057
"Uttar Pradesh, Hapur","09140","Uttar Pradesh","Central",5530948,3247572.6284675,0.587163833120018,58.7163833120018,57.0357133022312,1.68067000977057
"Uttar Pradesh, Gautambudhnagar","09141","Uttar Pradesh","Central",973678,669027.819870908,0.687114035513699,68.7114035513699,57.0357133022312,11.6756902491387
"Uttar Pradesh, Bulandshahr","09142","Uttar Pradesh","Central",1984591,1228389.49695484,0.618963553172839,61.8963553172839,57.0357133022312,4.8606420150527
"Uttar Pradesh, Aligarh","09143","Uttar Pradesh","Central",2055625,1279325.83832331,0.622353706694223,62.2353706694223,57.0357133022312,5.1996573671911
"Uttar Pradesh, Hathras","09144","Uttar Pradesh","Central",881098,511260.324274097,0.580253642925188,58.0253642925188,57.0357133022312,0.989650990287558
"Uttar Pradesh, Mathura","09145","Uttar Pradesh","Central",1379866,971109.054920029,0.703770550850611,70.3770550850611,57.0357133022312,13.3413417828299
"Uttar Pradesh, Agra","09146","Uttar Pradesh","Central",2520446,1709237.38438429,0.678148781756996,67.8148781756996,57.0357133022312,10.7791648734684
"Uttar Pradesh, Firozabad","09147","Uttar Pradesh","Central",1386584,783137.57549623,0.564796345188052,56.4796345188052,57.0357133022312,-0.55607878342596
"Uttar Pradesh, Mainpuri","09148","Uttar Pradesh","Central",1052033,685112.580234702,0.651227271610968,65.1227271610968,57.0357133022312,8.08701385886564
"Uttar Pradesh, Budaun","09149","Uttar Pradesh","Central",1874734,1531033.36961835,0.816666988286526,81.6666988286526,57.0357133022312,24.6309855264214
"Uttar Pradesh, Bareilly","09150","Uttar Pradesh","Central",2385336,1461980.29327694,0.612903294662447,61.2903294662447,57.0357133022312,4.25461616401353
"Uttar Pradesh, Pilibhit","09151","Uttar Pradesh","Central",1133818,965152.408801176,0.851241035863936,85.1241035863936,57.0357133022312,28.0883902841624
"Uttar Pradesh, Shahjahanpur","09152","Uttar Pradesh","Central",1619040,1321803.35055043,0.816411793748412,81.6411793748412,57.0357133022312,24.60546607261
"Uttar Pradesh, Kheri","09153","Uttar Pradesh","Central",2195831,1830474.01039143,0.833613338363212,83.3613338363212,57.0357133022312,26.32562053409
"Uttar Pradesh, Sitapur","09154","Uttar Pradesh","Central",2458382,1948184.02881272,0.792465950699575,79.2465950699575,57.0357133022312,22.2108817677263
"Uttar Pradesh, Hardoi","09155","Uttar Pradesh","Central",2264800,1731478.36313083,0.764517115476346,76.4517115476346,57.0357133022312,19.4159982454034
"Uttar Pradesh, Unnao","09156","Uttar Pradesh","Central",1781629,1219283.06050616,0.684364174868148,68.4364174868148,57.0357133022312,11.4007041845836
"Uttar Pradesh, Lucknow","09157","Uttar Pradesh","Central",2899844,1741136.53886203,0.600424208633993,60.0424208633993,57.0357133022312,3.0067075611681
"Uttar Pradesh, Raibeareli","09158","Uttar Pradesh","Central",1977407,1243015.60998794,0.62860888526638,62.860888526638,57.0357133022312,5.82517522440686
"Uttar Pradesh, Farrukhabad","09159","Uttar Pradesh","Central",1057704,820304.919767027,0.775552441672743,77.5552441672743,57.0357133022312,20.5195308650431
"Uttar Pradesh, Kannauj","09160","Uttar Pradesh","Central",931018,661502.122060466,0.710514857994654,71.0514857994654,57.0357133022312,14.0157724972342
"Uttar Pradesh, Etawah","09161","Uttar Pradesh","Central",935709,599253.130343967,0.640426810412177,64.0426810412177,57.0357133022312,7.00696773898648
